time,P_t,sentiment_z,LLM_Sentiment_buy,LLM_Sentiment_sell,xgb_pred_change,XGBoost_buy,XGBoost_sell,gbm_pred_change,GBM_buy,GBM_sell,arima_pred_change,ARIMA_buy,ARIMA_sell,prophet_pred,prophet_lower,prophet_upper,Prophet_buy,Prophet_sell,rf_pred_change,RandomForest_buy,RandomForest_sell,lgbm_pred_change,LightGBM_buy,LightGBM_sell,svr_pred_change,SVR_buy,SVR_sell,rnn_pred_change,LSTM_GRU_buy,LSTM_GRU_sell,tcn_pred_change,TCN_buy,TCN_sell,bull_count,predicted_return,SMA_20,ensemble_signal,ensemble_buy,ensemble_sell,position,entry_price,entry_index,days_held,cumulative_return,stop_loss_triggered,time_stop_triggered
2024-10-11,62518.75,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,62518.75,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-12,63187.47,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,63187.47,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-13,62845.3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,62845.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-14,66065.65,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,66065.65,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-15,67056.6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,67056.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-16,67608.44,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,67608.44,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-17,67402.33,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,67402.33,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-18,68426.11,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,68426.11,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-19,68363.73,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,68363.73,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-20,69014.86,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,69014.86,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-21,67346.15,0.0,0,0,0.0,0,0,240.79218893140205,0,0,0.0,0,0,67346.15,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.00039727122722003666,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-22,67380.08,0.0,0,0,0.0,0,0,640.0144893571123,0,0,0.0,0,0,67380.08,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0010553968033234621,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-23,66601.11,0.0,0,0,0.0,0,0,254.6822602256143,0,0,0.0,0,0,66601.11,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.00042488824756760276,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-24,68156.84,0.0,0,0,0.0,0,0,258.50969381233153,0,0,0.0,0,0,68156.84,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.00042142944585578325,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-25,66564.51,0.0,0,0,0.0,0,0,231.7507700288843,0,0,0.0,0,0,66564.51,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0003868440638827646,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-26,67012.56,0.0,0,0,0.0,0,0,28.580889260600088,0,0,0.0,0,0,67012.56,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4.7388942644317706e-05,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-27,67943.19,0.0,0,0,0.0,0,0,192.17809288550052,0,0,0.0,0,0,67943.19,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0003142790533050079,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-28,69924.5,0.0,0,0,0.0,0,0,571.0944100776105,0,0,0.0,0,0,69924.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0009074778432890879,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-29,72724.35,0.0,0,0,0.0,0,0,286.77261416120746,0,0,0.0,0,0,72724.35,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0004381424350398417,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-30,72322.91,0.0,0,0,0.0,0,0,401.8749796438642,0,0,0.0,0,0,72322.91,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0006174084465902286,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-10-31,70197.83,0.0,0,0,0.0,0,0,268.9754241794726,0,0,0.0,0,0,70197.83,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,857.5846790027801,1,0,575.7338905271245,0,0,1,0.0026944390884849245,0.0,1,1,0,1,70197.83,30,0,0.0,False,False
2024-11-01,69467.29,0.0,0,0,0.0,0,0,305.8978201007849,0,0,0.0,0,0,69467.29,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,-17.73934153691969,0,0,527.384360388605,0,0,0,0.0013044394130636006,0.0,-1,0,1,1,70197.83,30,1,-0.01040687440053358,False,False
2024-11-02,69358.94,0.0,0,0,0.0,0,0,332.09575787969516,0,0,0.0,0,0,69358.94,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,-228.36003110833116,0,0,625.8436994132634,0,0,0,0.0011687661415699375,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-11-03,68738.18,0.0,0,0,0.0,0,0,312.61838783780695,0,0,0.0,0,0,68738.18,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,-192.4054208458263,0,0,246.92054194437614,0,0,0,0.0005934491152375528,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-11-04,67807.48,0.0,0,0,0.0,0,0,204.6649161427922,0,0,0.0,0,0,67807.48,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,-315.83265052440294,0,0,130.37254784703697,0,0,0,3.1469509895149296e-05,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-11-05,69380.73,0.0,0,0,0.0,0,0,190.17784228692472,0,0,0.0,0,0,69380.73,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,-505.6430969702935,0,1,104.47744892864165,0,0,0,-0.0003378904996863397,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-11-06,75646.55,0.0,0,0,0.0,0,0,364.72695041920815,0,0,0.0,0,0,75646.55,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,147.0890998170873,0,0,266.4005169005417,0,0,0,0.0011430594978838898,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-11-07,75920.0,0.0,0,0,0.0,0,0,575.3970134904812,0,0,0.0,0,0,75920.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2154.6979355418907,1,0,159.73928428927442,0,0,1,0.004229355803362671,0.0,1,1,0,1,75920.0,37,0,0.0,False,False
2024-11-08,76566.73,0.0,0,0,0.0,0,0,592.842679441048,0,0,0.0,0,0,76566.73,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1604.7164145073593,1,0,197.26972655887238,0,0,1,0.0034752965311105172,0.0,0,0,0,1,75920.0,37,1,0.008518572181243361,False,False
2024-11-09,76716.06,0.0,0,0,0.0,0,0,564.2365172523569,0,0,0.0,0,0,76716.06,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1320.944912673582,1,0,132.03060337670485,0,0,1,0.0029216134192366033,0.0,0,0,0,1,75920.0,37,2,0.010485511064278157,False,False
2024-11-10,80428.92,0.0,0,0,0.0,0,0,838.2115035727038,1,0,0.0,0,0,80428.92,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1021.4483677542496,1,0,453.5907182769522,0,0,2,0.0031957142193296,0.0,0,0,0,1,75920.0,37,3,0.059390410958904086,False,False
2024-11-11,88770.73,0.0,0,0,0.0,0,0,695.3422152365383,0,0,0.0,0,0,88770.73,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2085.106700806859,1,0,699.405295567873,0,0,1,0.004355607619277298,0.0,0,0,0,1,75920.0,37,4,0.16926672813487878,False,False
2024-11-12,88035.43,0.0,0,0,0.0,0,0,599.4493211154186,0,0,0.0,0,0,88035.43,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4178.93533081049,1,0,878.3488318567842,0,0,1,0.007139465811009517,0.0,-1,0,1,1,75920.0,37,5,0.15958153319283447,False,True
2024-11-13,90493.82,0.0,0,0,0.0,0,0,690.3103267528641,0,0,0.0,0,0,90493.82,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2784.8264994850065,1,0,782.3206028921621,0,0,1,0.005227437911880529,0.0,1,1,0,1,90493.82,43,0,0.0,False,False
2024-11-14,87340.4,0.0,0,0,0.0,0,0,396.7898232484149,0,0,0.0,0,0,87340.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2608.42570756511,1,0,1032.560989372867,1,0,2,0.00513670461294276,0.0,-1,0,1,1,90493.82,43,1,-0.034846799483102965,True,False
2024-11-15,91058.36,0.0,0,0,0.0,0,0,1144.8222708116082,1,0,0.0,0,0,91058.36,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,958.4369795987994,0,0,1178.9901643944088,1,0,2,0.004005062022012667,0.0,1,1,0,1,91058.36,45,0,0.0,False,False
2024-11-16,90636.24,0.0,0,0,0.0,0,0,877.3157396291645,0,0,0.0,0,0,90636.24,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1821.285600148881,1,0,1136.9306327555753,1,0,2,0.004701984759853258,0.0,0,0,0,1,91058.36,45,1,-0.004635708352313784,False,False
2024-11-17,89886.69,0.0,0,0,0.0,0,0,727.4031225780491,0,0,0.0,0,0,89886.69,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1137.9388982466,1,0,915.0520484196464,1,0,2,0.0034369123433122,0.0,0,0,0,1,91058.36,45,2,-0.012867242502500575,False,False
2024-11-18,90520.3,0.0,0,0,0.0,0,0,732.7880949044193,0,0,0.0,0,0,90520.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,577.6799781577071,0,0,588.0623241448336,0,0,0,0.002330392430337553,0.0,-1,0,1,1,91058.36,45,3,-0.005908957727769286,False,False
2024-11-19,92435.89,0.0,0,0,0.0,0,0,834.192131378295,0,0,0.0,0,0,92435.89,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,610.2915165825561,0,0,757.925290676348,0,0,0,0.002647371105455058,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-11-20,94393.15,0.0,0,0,761.8189697265625,0,0,986.8068228332995,1,0,0.0,0,0,94393.15,0.0,0.0,0,0,3175.108800000006,1,0,0.0,0,0,140.8149032211372,0,0,1037.1468357828735,0,0,1225.6296877096115,1,0,3,0.008625067978712781,0.0,1,1,0,1,94393.15,50,0,0.0,False,False
2024-11-21,98439.09,0.0,0,0,-3050.024169921875,0,1,1212.5972496307513,1,0,0.0,0,0,98439.09,0.0,0.0,0,0,4423.5651999999955,1,0,0.0,0,0,158.14935714733332,0,0,1385.9299097119074,1,0,1606.64945994961,1,0,4,0.006475371393527288,0.0,0,0,0,1,94393.15,50,1,0.042862644164327626,False,False
2024-11-22,99024.03,0.0,0,0,-3005.311767578125,0,1,1129.5141560589836,1,0,0.0,0,0,99024.03,0.0,0.0,0,0,3900.7587999999996,1,0,0.0,0,0,216.22038374511175,0,0,2246.5820669033874,1,0,1814.645368824547,1,0,4,0.007071694290269076,0.0,0,0,0,1,94393.15,50,2,0.049059492134757715,False,False
2024-11-23,97778.77,0.0,0,0,1050.4345703125,1,0,362.47334639039764,0,0,0.0,0,0,97778.77,0.0,0.0,0,0,571.8327499999994,0,0,0.0,0,0,264.9388082538428,0,0,1725.570316564447,1,0,2066.475147787749,1,0,3,0.00686552685244789,0.0,0,0,0,1,94393.15,50,3,0.035867221297308224,False,False
2024-11-24,98028.18,0.0,0,0,-64.89210510253906,0,0,1082.1220576079795,1,0,0.0,0,0,98028.18,0.0,0.0,0,0,-132.71873999999698,0,0,0.0,0,0,205.24293695850648,0,0,842.8817631438428,0,0,2455.1894932216364,1,0,2,0.004973428622292793,0.0,0,0,0,1,94393.15,50,4,0.03850946811288742,False,False
2024-11-25,93000.01,0.0,0,0,2808.98388671875,1,0,1212.1813400981046,1,0,0.0,0,0,93000.01,0.0,0.0,0,0,2879.098800000005,1,0,0.0,0,0,261.84628717352706,0,0,624.5548433635503,0,0,2233.24865378813,1,0,4,0.011971221904100474,0.0,0,0,0,1,94393.15,50,5,-0.014758909942087953,False,False
2024-11-26,91929.54,0.0,0,0,817.218505859375,0,0,507.77833724798984,0,0,0.0,0,0,91929.54,0.0,0.0,0,0,1620.3221999999973,1,0,0.0,0,0,208.71319941410445,0,0,-982.7321455546072,0,1,1412.4784637671917,1,0,2,0.0043315523808706,0.0,-1,0,1,1,94393.15,50,6,-0.026099457428849452,True,False
2024-11-27,95951.19,0.0,0,0,-1947.4320068359375,0,1,665.177293986635,0,0,0.0,0,0,95951.19,0.0,0.0,0,0,-1059.3664000000065,0,1,0.0,0,0,154.88686597341322,0,0,-1043.7910469326448,0,1,1656.2297192226192,1,0,1,-0.0018230282554030526,0.0,1,1,0,1,95951.19,57,0,0.0,False,False
2024-11-28,95665.53,0.0,0,0,-650.4906616210938,0,1,686.7174706639926,0,0,0.0,0,0,95665.53,0.0,0.0,0,0,-362.92578290341413,0,0,0.0,0,0,198.9711457652115,0,0,523.1054247190538,0,0,1721.1571979438531,1,0,1,0.0024582577729902683,0.0,0,0,0,1,95951.19,57,1,-0.0029771386889522002,False,False
2024-11-29,97490.56,0.0,0,0,533.699951171875,0,0,946.0866139796417,0,0,0.0,0,0,97490.56,0.0,0.0,0,0,242.30971923076834,0,0,0.0,0,0,153.22018039110247,0,0,288.37308085145844,0,0,1945.9492285148824,1,0,1,0.004683802518520458,0.0,0,0,0,1,95951.19,57,2,0.016043261162263806,False,False
2024-11-30,96465.42,0.0,0,0,475.3407287597656,0,0,1104.1452701247617,1,0,0.0,0,0,96465.42,0.0,0.0,0,0,579.2398365476216,0,0,0.0,0,0,199.2840057419242,0,0,747.6042276547727,0,0,1543.4340114725228,1,0,2,0.005354881550417375,0.0,0,0,0,1,95951.19,57,3,0.005359287362668414,False,False
2024-12-01,97263.18,0.0,0,0,501.8614501953125,0,0,1283.2951539751957,1,0,0.0,0,0,97263.18,0.0,0.0,0,0,-7.557065141970174,0,0,0.0,0,0,149.49513487608397,0,0,219.1093397143269,0,0,506.10577865070496,0,0,1,0.0030299347402579432,0.0,0,0,0,1,95951.19,57,4,0.013673514627593369,False,False
2024-12-02,95862.89,0.0,0,0,-727.768798828125,0,1,983.4852986092446,1,0,0.0,0,0,95862.89,0.0,0.0,0,0,111.0087999999959,0,0,0.0,0,0,207.24070123767288,0,0,387.0672948430504,0,0,625.1435837031563,0,0,1,0.0018384786386809499,0.0,0,0,0,1,95951.19,57,5,-0.0009202595611373127,False,False
2024-12-03,95924.52,0.0,0,0,-775.6227416992188,0,1,760.1591761672898,0,0,0.0,0,0,95924.52,0.0,0.0,0,0,-208.26000000000175,0,0,0.0,0,0,158.48924037444505,0,0,-142.92771159467387,0,0,366.53499643684086,0,0,0,0.00018344627130289693,0.0,-1,0,1,1,95951.19,57,6,-0.0002779538221464294,False,False
2024-12-04,98746.24,0.0,0,0,634.9385986328125,0,0,882.6421436442615,0,0,0.0,0,0,98746.24,0.0,0.0,0,0,119.06690000000039,0,0,0.0,0,0,138.77523933056483,0,0,-79.51023241931534,0,0,883.349368126298,0,0,0,0.002902233731537662,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-12-05,97044.23,0.0,0,0,8270.9609375,1,0,1211.8658440602012,1,0,0.0,0,0,97044.23,0.0,0.0,0,0,5179.382600000001,1,0,0.0,0,0,159.12736442604458,0,0,796.1022497600633,0,0,429.4245171637264,0,0,3,0.01837290928855618,0.0,1,1,0,1,97044.23,65,0,0.0,False,False
2024-12-06,99891.35,0.0,0,0,2597.31787109375,1,0,1108.0634093950794,1,0,0.0,0,0,99891.35,0.0,0.0,0,0,-327.81093333333297,0,0,0.0,0,0,139.5256591830833,0,0,61.969605432778124,0,0,593.0766421941433,0,0,2,0.004640755796690327,0.0,0,0,0,1,97044.23,65,1,0.029338374883287856,False,False
2024-12-07,99929.32,0.0,0,0,664.8635864257812,0,0,1304.2215569540567,1,0,0.0,0,0,99929.32,0.0,0.0,0,0,287.28175658935817,0,0,0.0,0,0,149.34029540446124,0,0,920.9109477428024,0,0,756.8424842828503,0,0,1,0.004540387620858545,0.0,0,0,0,1,97044.23,65,2,0.029729639773534308,False,False
2024-12-08,101174.99,0.0,0,0,644.130615234375,0,0,680.3672907731961,0,0,0.0,0,0,101174.99,0.0,0.0,0,0,560.7752253055253,0,0,0.0,0,0,131.41203953704263,0,0,665.3738350760755,0,0,780.8820135915277,0,0,0,0.0038030270562997856,0.0,-1,0,1,1,97044.23,65,3,0.042565745536854785,False,False
2024-12-09,97324.81,0.0,0,0,824.7127075195312,0,0,391.24770318105584,0,0,0.0,0,0,97324.81,0.0,0.0,0,0,1915.3530999999984,1,0,0.0,0,0,160.4722260383883,0,0,806.1041978566072,0,0,518.6885020300375,0,0,1,0.00527052824069288,0.0,1,1,0,1,97324.81,69,0,0.0,False,False
2024-12-10,96660.76,0.0,0,0,2762.6220703125,1,0,589.932105626649,0,0,0.0,0,0,96660.76,0.0,0.0,0,0,879.926466666671,1,0,0.0,0,0,140.93239640973692,0,0,-541.611479805565,0,0,309.52530395797544,0,0,2,0.004760436698830894,0.0,0,0,0,1,97324.81,69,1,-0.006823028989216654,False,False
2024-12-11,101202.11,0.0,0,0,-4805.25146484375,0,1,758.7870349018485,0,0,0.0,0,0,101202.11,0.0,0.0,0,0,-2871.3095333333326,0,1,0.0,0,0,121.53072062255758,0,0,-599.6044053892401,0,0,-91.19633126215176,0,0,0,-0.008220122836156576,0.0,-1,0,1,1,97324.81,69,2,0.03983876259301203,False,False
2024-12-12,100030.47,0.0,0,0,-1965.3338623046875,0,1,278.4467370998318,0,0,0.0,0,0,100030.47,0.0,0.0,0,0,-1359.4094000000014,0,1,0.0,0,0,136.98217894379528,0,0,989.7629055989312,0,0,-190.98151123005704,0,0,0,-0.002344322298209278,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-12-13,101428.75,0.0,0,0,1476.3709716796875,1,0,846.2394569825701,0,0,0.0,0,0,101428.75,0.0,0.0,0,0,970.6646399999959,1,0,0.0,0,0,116.99427209639566,0,0,353.228999158275,0,0,-35.536980875315464,0,0,2,0.004083831544630108,0.0,1,1,0,1,101428.75,73,0,0.0,False,False
2024-12-14,101399.99,0.0,0,0,770.2833862304688,0,0,939.2289374281245,0,0,0.0,0,0,101399.99,0.0,0.0,0,0,873.4592460765376,1,0,0.0,0,0,131.60741187529715,0,0,671.1651391592327,0,0,-71.1963289013551,0,0,1,0.0036319834744102763,0.0,0,0,0,1,101428.75,73,1,-0.00028354879656896845,False,False
2024-12-15,104447.76,0.0,0,0,-1159.308349609375,0,1,712.4544219514646,0,0,0.0,0,0,104447.76,0.0,0.0,0,0,99.51543688697141,0,0,0.0,0,0,113.60607435439613,0,0,480.4862339317565,0,0,622.2659941214171,0,0,0,0.0009244598146337895,0.0,-1,0,1,1,101428.75,73,2,0.029764834921065228,False,False
2024-12-16,106099.81,0.0,0,0,221.3073272705078,0,0,849.5439563390828,0,0,0.0,0,0,106099.81,0.0,0.0,0,0,-18.34520000000357,0,0,0.0,0,0,141.20780845794425,0,0,1298.1558412945328,1,0,874.7561277989806,0,0,1,0.0035256381715387136,0.0,1,1,0,1,106099.81,76,0,0.0,False,False
2024-12-17,106136.99,0.0,0,0,1003.8200073242188,0,0,544.1130881030113,0,0,0.0,0,0,106136.99,0.0,0.0,0,0,-491.2928662907241,0,0,0.0,0,0,153.18390713742974,0,0,1409.7731405037594,1,0,402.94611157229906,0,0,1,0.0031641951996293697,0.0,0,0,0,1,106099.81,76,1,0.00035042475570887043,False,False
2024-12-18,100150.73,0.0,0,0,304.4190368652344,0,0,607.4368156769924,0,0,0.0,0,0,100150.73,0.0,0.0,0,0,1614.842200000002,1,0,0.0,0,0,142.52986810385184,0,0,935.3458468242012,0,0,363.4909485430333,0,0,1,0.004402325170840342,0.0,-1,0,1,1,106099.81,76,2,-0.05607059993792639,True,False
2024-12-19,97372.21,0.0,0,0,-2950.29248046875,0,1,434.09513401819277,0,0,0.0,0,0,97372.21,0.0,0.0,0,0,-1645.9232000000075,0,1,0.0,0,0,122.91343384244675,0,0,-1010.3297228596026,0,1,120.16370391287252,0,0,0,-0.005624891596157839,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-12-20,97765.0,0.0,0,0,4228.9208984375,1,0,668.420784498041,0,0,0.0,0,0,97765.0,0.0,0.0,0,0,-1114.4286000000038,0,1,0.0,0,0,91.85247393055694,0,0,-1520.8179151170193,0,1,264.8698367808244,0,0,1,0.0029763179035100034,0.0,1,1,0,1,97765.0,80,0,0.0,False,False
2024-12-21,97230.08,0.0,0,0,-254.38314819335938,0,0,895.6938814826717,0,0,0.0,0,0,97230.08,0.0,0.0,0,0,-233.2358643861079,0,0,0.0,0,0,113.3704718286076,0,0,-942.2770885232154,0,1,184.56527375385647,0,0,0,-0.00026999700554207424,0.0,-1,0,1,1,97765.0,80,1,-0.005471487751240201,False,False
2024-12-22,95087.75,0.0,0,0,135.6566619873047,0,0,403.86637178921956,0,0,0.0,0,0,95087.75,0.0,0.0,0,0,30.479779423296492,0,0,0.0,0,0,83.50618447431523,0,0,-802.6470954571844,0,1,331.50439346823896,0,0,0,0.0002130970786752125,0.0,0,0,0,0,,-1,0,0.0,False,False
2024-12-23,94764.56,0.0,0,0,1292.7279052734375,1,0,333.9145058202994,0,0,0.0,0,0,94764.56,0.0,0.0,0,0,530.8412095238073,0,0,0.0,0,0,57.45669806417719,0,0,-1185.0669281910818,0,1,352.411500065721,0,0,1,0.001620724140562863,0.0,1,1,0,1,94764.56,83,0,0.0,False,False
2024-12-24,98594.47,0.0,0,0,1357.714599609375,1,0,285.1658220234385,0,0,0.0,0,0,98594.47,0.0,0.0,0,0,1012.8695699999979,1,0,0.0,0,0,50.16217311911495,0,0,-959.7879326373204,0,1,118.04365301100795,0,0,2,0.0021008253811188103,0.0,0,0,0,1,94764.56,83,1,0.04041500324593924,False,False
